  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
   13.160     33      -16.1     -16.4       1.9530     0.0003     1.9165     0.0016    0.03647    0.00136 
   13.165     33      -15.8     -16.0       1.9398     0.0009     1.9003     0.0018    0.03947    0.00232 
   13.170     33      -15.9     -16.2       1.9244     0.0016     1.8861     0.0008    0.03830    0.00151 
   13.175     33      -15.7     -15.9       1.9224     0.0012     1.8795     0.0014    0.04297    0.00059 
   13.180     33      -15.6     -15.8       1.9191     0.0009     1.8758     0.0009    0.04323    0.00047 
   13.185     33      -15.5     -15.6       1.9165     0.0017     1.8751     0.0019    0.04133    0.00183 
   13.190     33      -15.6     -15.7       1.9181     0.0014     1.8779     0.0027    0.04013    0.00159 
   13.195     33      -15.7     -15.8       1.9199     0.0001     1.8783     0.0014    0.04153    0.00127 
   13.200     33      -15.9     -15.9       1.9226     0.0003     1.8803     0.0005    0.04233    0.00025 
   13.205     33      -15.5     -15.5       1.9271     0.0003     1.8865     0.0006    0.04060    0.00046 
   13.210     33      -15.8     -15.8       1.9295     0.0013     1.8916     0.0012    0.03783    0.00245 
   13.215     33      -15.6     -15.6       1.9308     0.0013     1.8944     0.0011    0.03647    0.00137 
   13.220     33      -15.9     -15.9       1.9424     0.0019     1.9040     0.0009    0.03843    0.00133 
   13.225     33      -15.4     -15.3       1.9698     0.0007     1.9301     0.0002    0.03973    0.00058 
   13.230     33      -15.4     -15.4       1.9892     0.0003     1.9462     0.0006    0.04300    0.00085 
   13.235     33      -15.7     -15.9       1.9865     0.0009     1.9431     0.0001    0.04340    0.00087 
   13.240     33      -15.9     -16.2       1.9627     0.0012     1.9220     0.0005    0.04067    0.00076 
   13.245     33      -15.5     -15.8       1.9440     0.0013     1.9059     0.0015    0.03765    0.00049 
   13.250     33      -15.8     -16.1       1.9570     0.0035     1.9214     0.0016    0.03480    0.00240 
   13.295     34      -15.9     -15.8       1.9674     0.0006     1.9208     0.0010    0.04663    0.00047 
   13.300     34      -15.9     -15.8       1.9702     0.0003     1.9212     0.0009    0.04907    0.00061 
   13.305     34      -15.7     -15.6       1.9754     0.0020     1.9252     0.0026    0.05023    0.00061 
   13.310     34      -15.9     -15.7       1.9772     0.0013     1.9237     0.0007    0.05347    0.00189 
   13.315     34      -15.9     -15.7       1.9802     0.0010     1.9254     0.0010    0.05480    0.00181 
   13.320     34      -15.9     -15.7       1.9780     0.0012     1.9271     0.0002    0.05090    0.00115 
   13.325     34      -16.1     -15.9       1.9716     0.0007     1.9253     0.0011    0.04627    0.00075 
   13.330     34      -16.4     -16.2       1.9661     0.0014     1.9257     0.0015    0.04047    0.00040 
   13.335     34      -15.9     -15.7       1.9466     0.0052     1.9106     0.0045    0.03603    0.00238 
   13.340     34      -16.2     -16.0       1.9462     0.0006     1.9097     0.0072    0.03653    0.00780 
   13.350     34      -15.9     -15.9       1.9620     0.0066     1.9136     0.0110    0.04845    0.00431 
   13.355     34      -15.8     -15.9       1.9734     0.0023     1.9182     0.0025    0.05527    0.00461 
   13.360     34      -15.8     -15.9       1.9780     0.0038     1.9227     0.0016    0.05533    0.00417 
   13.365     34      -16.0     -16.1       1.9583     0.0001     1.9081     0.0003    0.05020    0.00036 
   13.370     34      -15.8     -15.9       1.9383     0.0006     1.8924     0.0012    0.04587    0.00081 
   13.375     34      -16.2     -16.4       1.9331     0.0003     1.8872     0.0019    0.04597    0.00153 
   13.380     34      -16.0     -16.2       1.9346     0.0002     1.8915     0.0005    0.04307    0.00045 
   13.385     34      -16.0     -16.3       1.9395     0.0003     1.8974     0.0022    0.04210    0.00246 
   13.390     34      -15.8     -16.1       1.9486     0.0004     1.9064     0.0013    0.04220    0.00155 
   13.395     34      -15.9     -16.2       1.9585     0.0011     1.9120     0.0008    0.04653    0.00038 
   13.400     34      -15.9     -16.2       1.9652     0.0005     1.9158     0.0005    0.04943    0.00085 
   13.405     34      -15.9     -16.2       1.9738     0.0003     1.9239     0.0009    0.04983    0.00110 
   13.410     34      -15.9     -16.1       1.9822     0.0003     1.9317     0.0006    0.05047    0.00060 
   13.415     34      -16.3     -16.5       1.9881     0.0012     1.9379     0.0006    0.05023    0.00130 
   13.420     34      -16.4     -16.5       1.9880     0.0015     1.9376     0.0007    0.05037    0.00106 
   13.425     34      -16.0     -16.1       1.9817     0.0018     1.9320     0.0012    0.04977    0.00058 
   13.430     34      -16.0     -16.1       1.9723     0.0006     1.9224     0.0009    0.04987    0.00031 
   13.435     34      -15.8     -15.8       1.9588     0.0003     1.9114     0.0009    0.04740    0.00089 
   13.440     34      -16.0     -16.0       1.9516     0.0004     1.9041     0.0002    0.04753    0.00059 
   13.445     34      -15.8     -15.8       1.9486     0.0006     1.9031     0.0008    0.04547    0.00021 
   13.450     34      -15.8     -15.7       1.9459     0.0006     1.9006     0.0025    0.04527    0.00295 
   13.455     34      -16.3     -16.2       1.9442     0.0008     1.8989     0.0036    0.04527    0.00413 
   13.460     34      -15.7     -15.6       1.9474     0.0001     1.9025     0.0008    0.04487    0.00071 
   13.465     34      -15.8     -15.7       1.9484     0.0012     1.9027     0.0016    0.04567    0.00199 
   13.470     34      -16.2     -16.0       1.9481     0.0014     1.9031     0.0012    0.04507    0.00107 
   13.475     34      -15.7     -15.5       1.9490     0.0007     1.9050     0.0016    0.04400    0.00098 
   13.480     34      -16.1     -15.9       1.9503     0.0004     1.9062     0.0019    0.04413    0.00225 
   13.485     34      -16.0     -15.8       1.9568     0.0005     1.9118     0.0003    0.04503    0.00081 
   13.490     34      -16.0     -15.8       1.9691     0.0009     1.9200     0.0009    0.04910    0.00070 
   13.495     34      -16.0     -16.0       1.9793     0.0009     1.9281     0.0003    0.05123    0.00057 
   13.500     34      -15.6     -15.7       1.9814     0.0018     1.9297     0.0010    0.05163    0.00078 
   13.505     34      -15.9     -16.1       1.9860     0.0004     1.9326     0.0005    0.05333    0.00038 
   13.510     34      -16.0     -16.2       1.9897     0.0001     1.9378     0.0003    0.05190    0.00030 
   13.515     34      -15.7     -15.9       1.9920     0.0005     1.9434     0.0003    0.04860    0.00017 
   13.520     34      -15.7     -16.0       1.9893     0.0012     1.9430     0.0008    0.04633    0.00038 
   13.525     34      -16.0     -16.3       1.9842     0.0009     1.9377     0.0011    0.04653    0.00038 
   13.530     34      -15.7     -16.0       1.9776     0.0017     1.9307     0.0018    0.04690    0.00072 
   13.535     34      -15.8     -16.2       1.9810     0.0004     1.9354     0.0004    0.04560    0.00046 
   13.540     34      -15.8     -16.1       1.9877     0.0007     1.9424     0.0005    0.04527    0.00091 
   13.545     34      -15.8     -16.1       1.9825     0.0022     1.9391     0.0029    0.04343    0.00075 
   13.550     34      -15.8     -16.1       1.9852     0.0007     1.9397     0.0026    0.04553    0.00277 
   13.555     34      -16.2     -16.5       1.9873     0.0009     1.9424     0.0030    0.04490    0.00327 
   13.560     34      -16.3     -16.6       2.0098     0.0005     1.9576     0.0008    0.05213    0.00084 
   13.565     34      -16.2     -16.4       2.0235     0.0009     1.9675     0.0006    0.05597    0.00025 
   13.570     34      -15.7     -15.9       2.0297     0.0013     1.9708     0.0009    0.05887    0.00040 
   13.575     34      -16.2     -16.4       2.0219     0.0024     1.9636     0.0020    0.05830    0.00040 
   13.580     34      -15.7     -15.8       2.0187     0.0008     1.9594     0.0005    0.05927    0.00032 
   13.585     34      -15.9     -16.0       2.0082     0.0006     1.9491     0.0005    0.05913    0.00032 
   13.590     34      -15.8     -15.9       1.9957     0.0008     1.9362     0.0005    0.05950    0.00053 
   13.595     34      -16.2     -16.2       1.9847     0.0026     1.9251     0.0021    0.05953    0.00050 
   13.600     34      -15.9     -15.9       1.9841     0.0023     1.9239     0.0016    0.06020    0.00075 
   13.605     34      -15.8     -15.8       1.9894     0.0011     1.9288     0.0006    0.06053    0.00047 
   13.610     34      -15.8     -15.8       1.9948     0.0009     1.9349     0.0005    0.05997    0.00049 
   13.615     34      -16.0     -16.0       1.9997     0.0012     1.9400     0.0004    0.05970    0.00092 
   13.620     34      -15.7     -15.6       1.9978     0.0028     1.9385     0.0019    0.05923    0.00096 
   13.625     34      -15.6     -15.5       1.9996     0.0004     1.9394     0.0002    0.06017    0.00042 
   13.630     34      -15.5     -15.4       1.9801     0.0007     1.9240     0.0004    0.05610    0.00053 
   13.635     34      -15.6     -15.5       1.9514     0.0009     1.9006     0.0022    0.05080    0.00261 
   13.640     34      -16.0     -15.9       1.9242     0.0005     1.8785     0.0035    0.04573    0.00396 
   13.645     34      -15.7     -15.8       1.9075     0.0012     1.8687     0.0012    0.03883    0.00220 
   13.650     34      -15.9     -16.1       1.9043     0.0006     1.8662     0.0025    0.03807    0.00241 
   13.655     34      -15.9     -16.2       1.9157     0.0013     1.8785     0.0003    0.03723    0.00116 
   13.660     34      -15.6     -15.9       1.9300     0.0016     1.8910     0.0007    0.03900    0.00098 
   13.665     34      -16.1     -16.4       1.9360     0.0009     1.8957     0.0006    0.04037    0.00055 
   13.670     34      -15.6     -15.9       1.9281     0.0006     1.8877     0.0006    0.04040    0.00100 
   13.675     34      -16.1     -16.4       1.9099     0.0011     1.8717     0.0017    0.03817    0.00130 
   13.680     34      -15.8     -16.1       1.8948     0.0018     1.8631     0.0022    0.03167    0.00058 
   13.685     34      -16.3     -16.6       1.9007     0.0021     1.8713     0.0010    0.02937    0.00280 
   13.690     34      -15.9     -16.3       1.9073     0.0028     1.8730     0.0032    0.03430    0.00104 
   13.695     34      -16.2     -16.6       1.9201     0.0009     1.8845     0.0015    0.03560    0.00060 
   13.700     34      -16.2     -16.5       1.9284     0.0004     1.8925     0.0004    0.03597    0.00076 
   13.705     34      -15.8     -16.1       1.9357     0.0006     1.9014     0.0008    0.03423    0.00040 
   13.710     34      -15.8     -16.1       1.9427     0.0015     1.9090     0.0016    0.03377    0.00031 
   13.715     34      -16.0     -16.3       1.9399     0.0005     1.9079     0.0013    0.03203    0.00140 
   13.720     34      -16.2     -16.4       1.9344     0.0002     1.9020     0.0008    0.03240    0.00089 
   13.725     34      -15.8     -16.0       1.9229     0.0009     1.8926     0.0003    0.03033    0.00081 
   13.730     34      -16.2     -16.4       1.9093     0.0005     1.8795     0.0004    0.02983    0.00081 
   13.735     34      -15.7     -15.8       1.8959     0.0018     1.8627     0.0017    0.03320    0.00346 
   13.740     34      -16.2     -16.3       1.8790     0.0016     1.8534     0.0029    0.02557    0.00133 
   13.745     34      -15.8     -15.9       1.8776     0.0141     1.8614     0.0010    0.01617    0.01416 
   13.750     34      -15.7     -15.8       1.8936     0.0018     1.8724     0.0003    0.02120    0.00185 
   13.755     34      -15.8     -15.8       1.9070     0.0013     1.8876     0.0003    0.01940    0.00154 
   13.760     34      -15.6     -15.6       1.9107     0.0008     1.8923     0.0032    0.01840    0.00238 
   13.805     34      -15.5     -15.2       2.0247     0.0009     1.9811     0.0011    0.04363    0.00122 
   13.810     34      -16.1     -16.1       2.0323     0.0005     1.9854     0.0005    0.04697    0.00097 
   13.815     34      -15.6     -15.7       2.0283     0.0003     1.9782     0.0016    0.05003    0.00188 
   13.820     34      -15.6     -15.7       2.0117     0.0014     1.9609     0.0025    0.05080    0.00118 
   13.825     34      -15.5     -15.7       1.9852     0.0004     1.9345     0.0003    0.05070    0.00020 
   13.830     34      -15.6     -15.8       1.9687     0.0003     1.9223     0.0006    0.04647    0.00050 
   13.835     34      -16.0     -16.2       1.9619     0.0009     1.9175     0.0009    0.04433    0.00032 
   13.840     34      -15.6     -15.8       1.9625     0.0018     1.9165     0.0007    0.04600    0.00165 
   13.845     34      -16.0     -16.3       1.9608     0.0019     1.9138     0.0003    0.04697    0.00210 
   13.850     34      -15.8     -16.1       1.9571     0.0014     1.9095     0.0015    0.04757    0.00283 
   13.855     34      -15.9     -16.2       1.9625     0.0023     1.9210     0.0062    0.04153    0.00653 
   13.860     34      -16.2     -16.5       1.9828     0.0020     1.9370     0.0008    0.04580    0.00155 
   13.865     34      -16.2     -16.5       1.9927     0.0015     1.9467     0.0019    0.04603    0.00188 
   13.870     34      -16.3     -16.6       1.9863     0.0013     1.9409     0.0033    0.04533    0.00255 
   13.875     34      -16.0     -16.3       1.9730     0.0009     1.9268     0.0020    0.04617    0.00179 
   13.880     34      -15.6     -15.8       1.9728     0.0004     1.9282     0.0017    0.04457    0.00192 
   13.885     34      -15.7     -16.0       1.9653     0.0016     1.9275     0.0004    0.03783    0.00123 
   13.890     34      -15.8     -16.0       1.9394     0.0009     1.9107     0.0023    0.02867    0.00146 
   13.895     34      -15.9     -16.1       1.8978     0.0022     1.8903     0.0113    0.00753    0.01305 
   13.900     34      -16.0     -16.2       1.8782     0.0015     1.8577     0.0023    0.02053    0.00105 
   13.905     34      -15.8     -16.0       1.8723     0.0011     1.8434     0.0017    0.02890    0.00245 
